Order_ID,Customer_ID,Order_Date,Product_ID,Quantity,Discount,Shipping_Cost,Sales_Channel,Payment_Method,Order_Status,Region
ORD000270,CUST01305,2026-07-15,PROD0039,6,0.0,2.3,Mobile App,Debit Card,Delivered,North
ORD000271,CUST01434,2026-06-21,PROD0098,3,0.3,14.98,Online,Net Banking,Returned,West
ORD000272,CUST00824,2025-07-16,PROD0098,2,0.0,15.59,Online,Net Banking,Returned,North
ORD000273,CUST00165,2026-02-28,PROD0087,5,0.3,16.21,Mobile App,Net Banking,Returned,West
ORD000274,CUST00478,2025-08-31,PROD0060,4,0.05,6.69,Online,COD,Delivered,North
ORD000275,CUST00598,2026-03-31,PROD0021,3,0.0,0.38,Online,Debit Card,Delivered,South
ORD000276,CUST01311,2025-08-14,PROD0077,2,0.1,24.13,Mobile App,Credit Card,Delivered,East
ORD000277,CUST00131,2026-04-16,PROD0079,4,0.2,6.27,In-Store,Net Banking,Delivered,North
ORD000278,CUST01869,2026-01-05,PROD0066,5,0.1,16.9,Mobile App,UPI,Delivered,South
ORD000279,CUST01104,2025-07-28,PROD0015,6,0.0,17.67,In-Store,COD,Delivered,North
ORD000280,CUST00704,2026-01-14,PROD0114,6,0.05,15.25,Mobile App,Net Banking,Delivered,North
ORD000281,CUST01340,2025-08-22,PROD0066,3,0.0,7.82,Online,UPI,Delivered,West
ORD000282,CUST00612,2025-07-24,PROD0006,1,0.0,6.78,In-Store,Credit Card,Delivered,North
ORD000283,CUST00340,2026-03-23,PROD0077,1,0.2,14.94,In-Store,Net Banking,Delivered,East
ORD000284,CUST00040,2025-12-01,PROD0059,3,0.0,21.65,Online,Net Banking,Delivered,East
ORD000285,CUST00859,2026-04-16,PROD0070,6,0.1,23.67,Online,COD,Returned,North
ORD000286,CUST00832,2026-07-04,PROD0051,4,0.0,2.65,Online,Credit Card,Delivered,South
ORD000287,CUST00863,2025-07-09,PROD0025,1,0.0,3.87,Mobile App,UPI,Delivered,South
ORD000288,CUST00685,2025-12-14,PROD0067,4,0.0,23.62,Mobile App,COD,Returned,North
ORD000289,CUST01347,09-30-2025,PROD0113,6,0.0,18.41,In-Store,Debit Card,Delivered,North
ORD000290,CUST00019,2026-04-26,PROD0024,2,0.25,22.07,Mobile App,UPI,Delivered,West
ORD000291,CUST01881,2026-06-26,PROD0097,5,0.25,,In-Store,Debit Card,Delivered,South
ORD000292,CUST01565,2026-07-27,PROD0055,3,0.15,14.69,In-Store,Net Banking,Delivered,West
ORD000293,CUST01694,2026-01-05,PROD0090,3,0.05,17.53,In-Store,Net Banking,Delivered,North
ORD000294,CUST00757,2025-12-28,PROD0036,5,0.25,17.0,Mobile App,COD,Delivered,South
ORD000295,CUST01280,2025-09-04,PROD0068,1,0.25,10.2,In-Store,UPI,Delivered,South
ORD000296,CUST00104,2026-01-07,PROD0122,5,0.0,0.38,In-Store,Debit Card,Delivered,West
ORD000297,CUST00854,2025-10-03,PROD0051,4,0.0,,Online,COD,Pending,West
ORD000298,CUST01510,2025-09-29,PROD0078,3,0.0,6.33,Mobile App,Net Banking,Delivered,East
ORD000299,CUST00951,2026-07-20,PROD0091,4,0.2,11.26,In-Store,COD,Delivered,East
ORD000300,CUST01072,02-08-2026,PROD0122,1,0.3,23.94,In-Store,Net Banking,Cancelled,North
ORD000301,CUST00259,2025-12-15,PROD0052,5,0.0,9.98,Online,Credit Card,Delivered,North
ORD000302,CUST00301,2025-11-26,PROD0108,6,0.25,21.0,Mobile App,Wallet,Delivered,North
ORD000303,CUST01498,2025-12-04,PROD0120,6,0.0,4.71,Mobile App,Credit Card,Delivered,North
ORD000304,CUST01728,2025-07-09,PROD0070,5,0.0,16.81,In-Store,Debit Card,Delivered,West
ORD000305,CUST01367,2026-05-26,PROD0121,6,0.0,24.43,Mobile App,Debit Card,Delivered,North
ORD000306,CUST00479,2025-12-16,PROD0044,6,0.0,2.55,Online,Credit Card,Delivered,West
ORD000307,CUST01271,2026-02-04,PROD0052,1,0.1,0.21,Online,Net Banking,Pending,North
ORD000308,CUST00175,2026-05-29,PROD0061,3,0.0,10.84,Mobile App,UPI,Delivered,North
ORD000309,CUST00683,2026-02-15,PROD0062,4,0.3,2.32,Online,Wallet,Returned,East
ORD000310,CUST00652,2025-07-04,PROD0029,3,0.0,18.71,Online,Wallet,Delivered,East
ORD000311,CUST00348,2026-01-24,PROD0010,1,0.25,22.86,In-Store,UPI,Delivered,West
ORD000312,CUST00684,2025-08-14,PROD0107,6,0.0,10.85,Mobile App,Wallet,Cancelled,North
ORD000313,CUST00611,2026-04-29,PROD0094,4,0.25,6.47,Online,UPI,Cancelled,East
ORD000314,CUST01011,2025-11-18,PROD0056,3,0.0,10.86,Online,COD,Delivered,West
ORD000315,CUST00964,2025-09-04,PROD0053,3,0.0,18.09,In-Store,Credit Card,Delivered,North
ORD000316,CUST01424,2026-02-27,PROD0031,6,0.15,0.23,Mobile App,Debit Card,Returned,East
ORD000317,CUST01667,2025-08-10,PROD0010,4,0.1,14.74,Mobile App,UPI,Delivered,East
ORD000318,CUST01711,2025-12-25,PROD0058,1,0.0,15.33,In-Store,UPI,Delivered,West
ORD000319,CUST01008,2026-06-08,PROD0106,5,0.2,15.94,In-Store,Credit Card,Delivered,North
ORD000320,CUST00241,2026-04-27,PROD0070,1,0.15,6.05,In-Store,Credit Card,Pending,South
ORD000321,CUST01106,2026-05-06,PROD0004,6,0.0,17.85,Mobile App,Debit Card,Delivered,West
ORD000322,CUST01875,2026-07-29,PROD0106,6,0.05,2.28,Mobile App,Net Banking,Delivered,East
ORD000323,CUST00026,2026-05-18,PROD0020,6,0.25,4.98,In-Store,UPI,Delivered,East
ORD000324,CUST00424,2025-08-16,PROD0111,4,0.2,21.94,Online,Wallet,Delivered,West
ORD000325,CUST01741,2025-09-06,PROD0003,2,0.25,18.47,Mobile App,Net Banking,Returned,West
ORD000326,CUST01985,2026-03-07,PROD0006,6,0.3,0.34,Mobile App,Debit Card,Delivered,North
ORD000327,CUST00162,2026-05-03,PROD0012,1,0.1,6.21,Online,Wallet,Cancelled,South
ORD000328,CUST01149,2026-01-16,PROD0007,1,0.1,5.36,In-Store,Debit Card,Cancelled,South
ORD000329,CUST00932,2025-10-04,PROD0103,1,0.2,6.77,Mobile App,Wallet,Pending,South
ORD000330,CUST01950,2025-07-10,PROD0035,5,0.0,6.19,In-Store,Wallet,Delivered,West
ORD000331,CUST01834,2026-07-07,PROD0026,1,0.0,1.56,Online,COD,Delivered,East
ORD000332,CUST00863,2026-01-16,PROD0113,5,0.05,11.47,In-Store,COD,Pending,South
ORD000333,CUST00745,2026-01-25,PROD0030,3,0.2,18.32,Online,Debit Card,Delivered,North
ORD000334,CUST01858,2026-07-14,PROD0058,1,0.25,15.17,Online,Debit Card,Returned,West
ORD000335,CUST00489,2025-07-25,PROD0056,1,0.0,16.82,Online,UPI,Delivered,North
ORD000336,CUST00023,2026-05-28,PROD0111,3,0.3,2.03,Online,Net Banking,Delivered,North
ORD000337,CUST00278,2025-09-23,PROD0003,6,0.0,23.79,Mobile App,UPI,Delivered,South
ORD000338,CUST00230,2026-07-28,PROD0074,3,0.15,20.96,Mobile App,Debit Card,Pending,North
ORD000339,CUST00950,2025-07-26,PROD0045,5,0.0,20.13,In-Store,UPI,Delivered,East
ORD000340,CUST01531,2025-11-17,PROD0072,5,0.0,20.57,Mobile App,UPI,Delivered,East
ORD000341,CUST01123,2025-10-24,PROD0077,1,0.3,23.32,In-Store,UPI,Delivered,South
ORD000342,CUST00322,2025-11-23,PROD0111,3,0.2,13.61,Online,Net Banking,Cancelled,East
ORD000343,CUST00779,2025-09-15,PROD0002,5,0.15,5.01,Online,COD,Delivered,West
ORD000344,CUST01769,2025-09-10,PROD0082,4,0.0,15.42,Online,COD,Returned,West
ORD000345,CUST00748,2025-07-09,PROD0004,3,0.0,18.57,Online,UPI,Pending,North
ORD000346,CUST01657,2025-08-04,PROD0013,6,0.0,18.45,In-Store,COD,Delivered,West
ORD000347,CUST00503,2026-04-19,PROD0076,2,0.1,13.04,In-Store,UPI,Delivered,East
ORD000348,CUST01393,2025-07-29,PROD0104,3,0.15,1.71,In-Store,Wallet,Returned,West
ORD000349,CUST01910,2026-04-25,PROD0068,6,0.0,9.28,Mobile App,Net Banking,Delivered,West
ORD000350,CUST00796,2026-07-16,PROD0114,6,0.05,23.02,Online,Net Banking,Delivered,East
ORD000351,CUST01121,2026-07-01,PROD0001,3,0.3,14.61,In-Store,Wallet,Delivered,South
ORD000352,CUST00182,2025-11-02,PROD0070,6,0.25,13.46,In-Store,Debit Card,Cancelled,North
ORD000353,CUST00445,2026-04-15,PROD0025,1,0.2,6.72,Online,Wallet,Delivered,West
ORD000354,CUST00082,2025-10-17,PROD0024,2,0.2,9.21,Mobile App,Debit Card,Delivered,South
ORD000355,CUST00900,2026-01-19,PROD0061,4,0.0,22.38,Online,Net Banking,Returned,South
ORD000356,CUST01405,2025-10-23,PROD0024,3,0.0,16.66,Online,Net Banking,Delivered,North
ORD000357,CUST00601,2025-08-03,PROD0018,2,0.0,19.68,Online,UPI,Delivered,North
ORD000358,CUST00990,2026-05-06,PROD0043,2,0.0,11.36,In-Store,Credit Card,Delivered,East
ORD000359,CUST01165,2026-06-19,PROD0089,4,0.25,15.76,Mobile App,Net Banking,Delivered,South
ORD000360,CUST00438,0000-00-00,PROD0087,6,0.1,6.21,Online,Debit Card,Delivered,West
ORD000361,CUST00957,2026-05-17,PROD0028,2,0.25,17.64,Online,Credit Card,Delivered,North
ORD000362,CUST00908,2026-01-20,PROD0001,3,0.0,10.69,Online,Net Banking,Delivered,South
ORD000363,CUST01631,2026-01-10,PROD0039,3,0.0,11.06,Online,Wallet,Delivered,North
ORD000364,CUST01016,2026-05-24,PROD0035,6,0.0,16.23,Online,Wallet,Delivered,West
ORD000365,CUST00283,2026-02-28,PROD0048,3,0.2,23.41,Mobile App,Credit Card,Cancelled,West
ORD000366,CUST01042,09-20-2025,PROD0085,1,0.2,1.6,In-Store,Wallet,Cancelled,West
ORD000367,CUST01219,2025-11-12,PROD0063,6,0.25,20.62,Mobile App,Net Banking,Delivered,South
ORD000368,CUST01725,2026-04-27,PROD0077,5,0.3,7.31,Online,UPI,Delivered,West
ORD000369,CUST00578,2025-07-18,PROD0077,5,0.15,,Mobile App,Wallet,Delivered,West
ORD000370,CUST00527,2026-02-09,PROD0115,2,0.05,0.55,In-Store,Credit Card,Delivered,South
ORD000371,CUST00153,2026-07-03,PROD0085,6,0.3,7.53,Online,UPI,Delivered,East
ORD000372,CUST00895,2025-10-25,PROD0095,1,0.0,12.57,Mobile App,Debit Card,Delivered,South
ORD000373,CUST01694,2026-04-29,PROD0114,6,0.25,1.4,Mobile App,Debit Card,Delivered,West
ORD000374,CUST01078,2026-07-18,PROD0019,4,0.3,12.28,Online,Debit Card,Delivered,West
ORD000375,CUST01070,2025-07-30,PROD0007,5,0.1,23.18,In-Store,Wallet,Delivered,South
ORD000376,CUST01532,2026-06-23,PROD0074,5,0.2,2.63,Mobile App,Net Banking,Pending,East
ORD000377,CUST01277,0000-00-00,PROD0035,6,0.2,19.11,Mobile App,COD,Delivered,South
ORD000378,CUST00104,2025-07-02,PROD0108,4,0.2,10.24,Mobile App,Credit Card,Delivered,South
ORD000379,CUST00730,2026-01-30,PROD0116,4,0.0,16.38,In-Store,Wallet,Delivered,West
ORD000380,CUST01540,2025-11-20,PROD0098,6,0.2,6.51,In-Store,COD,Delivered,South
ORD000381,CUST00692,2025-11-08,PROD0067,0,0.2,3.99,In-Store,Net Banking,Cancelled,East
ORD000382,CUST00219,2026-06-15,PROD0020,1,0.15,4.01,Online,UPI,Returned,East
ORD000383,CUST01642,2025-08-05,PROD0109,5,0.1,,Online,Debit Card,Delivered,West
ORD000384,CUST01496,2025-07-09,PROD0009,2,0.25,4.64,In-Store,Credit Card,Pending,West
ORD000385,CUST00435,2025-10-08,PROD0066,5,0.1,16.61,Mobile App,COD,Delivered,North
ORD000386,CUST01247,2026-06-21,PROD0100,1,0.3,22.04,In-Store,Wallet,Delivered,East
ORD000387,CUST00975,2026-06-08,PROD0077,5,0.0,20.35,In-Store,Net Banking,Returned,South
ORD000388,CUST00798,2025-11-17,PROD0079,2,0.0,17.13,In-Store,Net Banking,Delivered,East
ORD000389,CUST01008,2025-07-22,PROD0039,3,0.2,2.76,Mobile App,Credit Card,Delivered,West
ORD000390,CUST01198,2026-05-24,PROD0107,2,0.0,7.23,Mobile App,Net Banking,Delivered,West
ORD000391,CUST01657,2025-07-01,PROD0110,5,0.0,7.75,Online,Debit Card,Pending,East
ORD000392,CUST01784,2026-03-29,PROD0003,2,0.1,6.25,In-Store,Debit Card,Cancelled,South
ORD000393,CUST01091,2025-07-21,PROD0056,5,0.25,12.88,In-Store,UPI,Delivered,North
ORD000394,CUST01407,2026-06-02,PROD0067,5,0.1,13.39,Mobile App,Debit Card,Delivered,South
ORD000395,CUST01651,2026-05-07,PROD0121,6,0.2,8.92,In-Store,Credit Card,Delivered,South
ORD000396,CUST01317,2025-11-03,PROD0047,2,0.2,8.84,Mobile App,Net Banking,Delivered,East
ORD000397,CUST01740,2025-09-23,PROD0057,4,0.3,20.71,Online,Wallet,Delivered,West
ORD000398,CUST01663,2025-10-02,PROD0068,2,0.0,19.73,Online,COD,Delivered,South
ORD000399,CUST00849,2025-11-28,PROD0080,4,0.15,7.69,Mobile App,Net Banking,Cancelled,West
ORD000400,CUST00244,2025-09-17,PROD0058,4,0.05,22.84,Mobile App,Net Banking,Pending,North
ORD000401,CUST01665,2025-09-16,PROD0102,2,0.0,23.82,In-Store,UPI,Cancelled,West
ORD000402,CUST01190,2025-07-29,PROD0042,5,0.25,8.17,Mobile App,UPI,Delivered,West
ORD000403,CUST01677,2026-02-01,PROD0113,3,0.3,8.86,Mobile App,Net Banking,Delivered,North
ORD000404,CUST00657,2026-02-17,PROD0064,4,0.15,12.64,Mobile App,Credit Card,Delivered,East
ORD000405,CUST01694,2026-01-06,PROD0071,5,0.2,23.53,Online,Net Banking,Delivered,West
ORD000406,CUST00817,2026-01-27,PROD0011,1,0.0,21.91,Online,Debit Card,Delivered,North
ORD000407,CUST00684,2025-10-01,PROD0095,6,0.0,2.56,Online,Net Banking,Returned,North
ORD000408,CUST01736,2025-09-18,PROD0084,6,0.3,9.82,Online,Net Banking,Delivered,North
ORD000409,CUST01741,2026-05-29,PROD0077,1,0.2,13.83,Online,Credit Card,Delivered,South
ORD000410,CUST01243,2025-10-21,PROD0115,2,0.0,12.58,Online,Debit Card,Delivered,West
ORD000411,CUST00091,2026-06-04,PROD0054,4,0.05,4.85,In-Store,UPI,Delivered,West
ORD000412,CUST01415,2026-03-23,PROD0058,2,0.05,21.47,Online,COD,Delivered,North
ORD000413,CUST00675,2026-07-28,PROD0044,6,0.05,16.92,Mobile App,Credit Card,Delivered,East
ORD000414,CUST01266,2026-02-11,PROD0078,1,0.0,20.95,Mobile App,Wallet,Delivered,East
ORD000415,CUST01101,2026-06-29,PROD0027,3,0.15,21.47,Online,Credit Card,Delivered,East
ORD000416,CUST01918,2026-03-05,PROD0030,6,0.0,18.71,Mobile App,UPI,Cancelled,South
ORD000417,CUST01591,2026-01-22,PROD0069,4,0.2,10.98,Mobile App,Credit Card,Delivered,West
ORD000418,CUST01994,2026-02-16,PROD0039,5,0.0,15.26,Mobile App,UPI,Delivered,East
ORD000419,CUST01560,2025-11-12,PROD0030,4,0.1,,In-Store,Wallet,Cancelled,East
ORD000420,CUST01554,2025-07-12,PROD0064,2,0.15,16.84,Mobile App,Wallet,Delivered,North
ORD000421,CUST01441,2025-12-29,PROD0086,4,0.0,4.48,Online,Wallet,Delivered,North
ORD000422,CUST00280,2026-03-18,PROD0073,5,0.05,17.35,Online,UPI,Delivered,East
ORD000423,CUST01751,2026-05-25,PROD0095,2,0.1,5.74,In-Store,Credit Card,Delivered,East
ORD000424,CUST01865,2026-04-02,PROD0027,4,0.0,2.94,In-Store,UPI,Cancelled,West
ORD000425,CUST01173,2026-06-29,PROD0046,2,0.15,4.13,Mobile App,UPI,Delivered,West
ORD000426,CUST00690,2025-11-15,PROD0002,5,0.0,0.05,Online,Debit Card,Delivered,North
ORD000427,CUST00203,2026-01-24,PROD0030,1,0.1,17.97,In-Store,UPI,Delivered,West
ORD000428,CUST00998,2026-06-23,PROD0104,6,0.3,18.31,In-Store,UPI,Delivered,South
ORD000429,CUST00495,2026-04-29,PROD0026,2,0.1,12.87,Online,Debit Card,Delivered,East
ORD000430,CUST00384,0000-00-00,PROD0015,6,0.2,4.03,Mobile App,Debit Card,Delivered,West
ORD000431,CUST01951,2026-02-21,PROD0010,6,0.2,2.09,Online,Debit Card,Pending,West
ORD000432,CUST01432,2025-11-01,PROD0029,1,0.0,0.48,In-Store,Net Banking,Delivered,North
ORD000433,CUST01825,2025-08-07,PROD0054,2,0.2,4.14,In-Store,UPI,Delivered,North
ORD000434,CUST00624,2025-08-18,PROD0036,4,0.15,22.27,In-Store,Credit Card,Delivered,North
ORD000435,CUST00623,2026-05-12,PROD0109,2,0.15,6.04,In-Store,UPI,Delivered,East
ORD000436,CUST00505,2025-09-10,PROD0063,4,0.0,8.86,Online,COD,Delivered,East
ORD000437,CUST01553,2026-07-12,PROD0021,4,0.15,2.63,Mobile App,Debit Card,Delivered,West
ORD000438,CUST00054,2026-01-09,PROD0028,3,0.1,5.56,Mobile App,UPI,Delivered,South
ORD000439,CUST01602,2026-07-16,PROD0035,3,0.05,12.98,In-Store,Wallet,Delivered,West
ORD000440,CUST00616,2026-03-04,PROD0061,5,0.05,15.19,Online,Debit Card,Delivered,East
ORD000441,CUST00599,2025-11-19,PROD0075,6,0.15,6.13,Online,Debit Card,Delivered,North
ORD000442,CUST01688,2025-11-11,PROD0041,5,0.3,1.44,Online,Credit Card,Delivered,North
ORD000443,CUST00892,11-26-2025,PROD0055,3,0.25,9.78,Online,Net Banking,Delivered,East
ORD000444,CUST00499,2026-03-15,PROD0011,1,0.3,5.86,In-Store,Debit Card,Delivered,East
ORD000445,CUST00350,2025-08-17,PROD0081,3,0.25,5.49,Online,Credit Card,Delivered,North
ORD000446,CUST00656,2026-04-07,PROD0055,1,0.2,24.0,In-Store,Debit Card,Delivered,West
ORD000447,CUST00877,2025-07-28,PROD0106,5,0.0,15.41,Mobile App,Wallet,Delivered,North
ORD000448,CUST00069,2026-01-07,PROD0007,2,0.05,,Online,Debit Card,Delivered,West
ORD000449,CUST01875,2025-12-19,PROD0107,6,0.0,10.39,Online,Debit Card,Delivered,North
ORD000450,CUST00212,2025-08-19,PROD0041,2,0.2,10.72,Online,UPI,Delivered,South
ORD000451,CUST01516,2025-07-10,PROD0067,4,0.05,13.52,Online,Debit Card,Delivered,South
ORD000452,CUST00361,2025-11-20,PROD0007,3,0.0,17.41,In-Store,COD,Delivered,North
ORD000453,CUST00234,2025-08-18,PROD0098,6,0.0,17.55,Online,UPI,Delivered,South
ORD000454,CUST01059,2025-10-23,PROD0049,2,0.0,4.29,Online,Debit Card,Delivered,East
ORD000455,CUST00624,2025-12-19,PROD0024,4,0.15,12.5,Mobile App,COD,Delivered,East
ORD000456,CUST00396,2026-05-09,PROD0035,1,0.3,10.3,Online,Wallet,Delivered,East
ORD000457,CUST01776,2025-11-04,PROD0106,4,0.25,21.76,Online,UPI,Delivered,East
ORD000458,CUST00364,2025-09-29,PROD0050,2,0.0,15.79,In-Store,UPI,Cancelled,North
ORD000459,CUST01787,2025-11-14,PROD0082,4,0.15,13.31,Mobile App,Credit Card,Delivered,West
ORD000460,CUST00829,2026-01-30,PROD0109,3,0.15,2.88,Mobile App,Wallet,Delivered,East
ORD000461,CUST00651,2026-02-12,PROD0086,3,0.2,15.14,Online,UPI,Delivered,West
ORD000462,CUST00316,2025-09-04,PROD0038,5,0.15,2.93,Online,Wallet,Delivered,West
ORD000463,CUST00321,2026-03-10,PROD0083,2,0.15,8.43,In-Store,Wallet,Delivered,West
ORD000464,CUST01926,2025-10-09,PROD0085,5,0.15,3.57,In-Store,COD,Delivered,West
ORD000465,CUST01103,2025-11-04,PROD0019,1,0.0,17.3,In-Store,Net Banking,Delivered,South
ORD000466,CUST00726,2026-05-12,PROD0111,5,0.0,5.16,Online,Wallet,Pending,North
ORD000467,CUST00502,2025-08-21,PROD0003,5,0.25,9.8,In-Store,Debit Card,Delivered,West
ORD000468,CUST00561,2025-07-31,PROD0069,2,0.0,22.39,Mobile App,COD,Cancelled,North
ORD000469,CUST00251,2026-04-11,PROD0037,4,0.05,5.11,In-Store,Debit Card,Delivered,East
ORD000470,CUST01534,2026-07-31,PROD0075,2,0.1,12.7,Mobile App,Debit Card,Delivered,East
ORD000471,CUST00943,2025-12-24,PROD0018,2,0.05,10.48,Mobile App,Net Banking,Returned,East
ORD000472,CUST00225,2025-07-06,PROD0024,5,0.0,0.45,Mobile App,COD,Delivered,West
ORD000473,CUST01377,2026-07-03,PROD0004,4,0.2,19.82,In-Store,Wallet,Returned,South
ORD000474,CUST00221,2025-10-20,PROD0022,5,0.0,1.73,In-Store,Net Banking,Delivered,West
ORD000475,CUST00167,2026-07-03,PROD0025,5,0.0,11.86,Online,Debit Card,Delivered,East
ORD000476,CUST00421,2025-10-19,PROD0088,6,0.25,14.02,In-Store,Net Banking,Cancelled,East
ORD000477,CUST00128,2025-07-24,PROD0010,5,0.1,15.71,In-Store,COD,Delivered,North
ORD000478,CUST00580,2025-08-07,PROD0075,5,0.2,,Mobile App,Wallet,Delivered,North
ORD000479,CUST00080,0000-00-00,PROD0020,3,0.0,6.33,Mobile App,Net Banking,Cancelled,West
ORD000480,CUST00149,2026-01-30,PROD0113,4,0.0,0.25,Mobile App,Net Banking,Delivered,East
ORD000481,CUST00535,2025-09-12,PROD0114,2,0.15,18.09,Online,Credit Card,Delivered,South
ORD000482,CUST01924,2025-08-08,PROD0119,6,0.0,13.39,Mobile App,Credit Card,Delivered,West
ORD000483,CUST00238,2025-07-31,PROD0027,4,0.0,20.9,Online,Wallet,Delivered,East
ORD000484,CUST01911,2025-07-09,PROD0067,3,0.0,20.53,Mobile App,Wallet,Delivered,North
ORD000485,CUST01861,2025-08-31,PROD0063,5,0.1,21.08,Mobile App,Credit Card,Delivered,South
ORD000486,CUST00878,2026-02-09,PROD0025,5,0.2,12.13,Mobile App,Credit Card,Delivered,North
ORD000487,CUST00777,2025-07-20,PROD0016,4,0.0,8.34,Mobile App,UPI,Delivered,South
ORD000488,CUST00688,2025-08-30,PROD0028,1,0.05,19.79,In-Store,Credit Card,Delivered,West
ORD000489,CUST00691,2026-06-04,PROD0022,1,0.1,11.28,In-Store,Debit Card,Delivered,West
ORD000490,CUST01476,2026-07-14,PROD0104,-3,0.15,4.59,Online,Wallet,Delivered,East
ORD000491,CUST01945,2026-03-24,PROD0077,3,0.1,21.37,Online,Credit Card,Delivered,North
ORD000492,CUST01924,2026-04-29,PROD0085,6,0.2,22.06,In-Store,Debit Card,Delivered,East
ORD000493,CUST00799,2025-09-13,PROD0052,2,0.0,11.66,Online,Wallet,Delivered,East
ORD000494,CUST01760,2025-07-14,PROD0084,1,0.0,1.89,In-Store,Credit Card,Cancelled,North
ORD000495,CUST01435,2026-01-10,PROD0066,4,0.1,9.7,In-Store,Credit Card,Returned,North
ORD000496,CUST01991,2026-05-23,PROD0103,4,0.0,20.09,Online,COD,Delivered,South
ORD000497,CUST01783,2025-07-04,PROD0102,2,0.0,22.54,Mobile App,Debit Card,Delivered,South
ORD000498,CUST00569,2026-04-09,PROD0061,2,0.1,,In-Store,Debit Card,Delivered,East
ORD000499,CUST01488,2026-05-07,PROD0097,3,0.1,1.67,Mobile App,UPI,Delivered,North
ORD000500,CUST00061,2025-10-25,PROD0106,1,0.05,21.93,In-Store,Debit Card,Delivered,West
ORD000501,CUST00016,2025-09-13,PROD0102,6,0.0,9.74,In-Store,UPI,Delivered,East
ORD000502,CUST00060,2026-03-08,PROD0017,1,0.25,13.54,Mobile App,Credit Card,Cancelled,North
ORD000503,CUST00159,2025-12-01,PROD0079,3,0.15,24.2,In-Store,Debit Card,Cancelled,North
ORD000504,CUST01810,2026-06-01,PROD0081,4,0.25,1.66,Online,Net Banking,Delivered,North
ORD000505,CUST00455,2026-05-25,PROD0097,5,0.05,,In-Store,COD,Pending,North
ORD000506,CUST00200,2026-06-10,PROD0029,4,0.0,1.85,Mobile App,Net Banking,Delivered,West
ORD000507,CUST00029,2025-11-06,PROD0041,2,0.2,9.39,In-Store,Net Banking,Delivered,East
ORD000508,CUST00570,2026-03-10,PROD0024,5,0.0,20.1,Mobile App,Wallet,Delivered,West
ORD000509,CUST00314,2026-05-05,PROD0067,5,0.1,10.84,Mobile App,Net Banking,Delivered,West
ORD000510,CUST00927,2025-08-04,PROD0097,4,0.25,24.93,In-Store,UPI,Delivered,North
ORD000511,CUST00857,2025-08-12,PROD0085,2,0.0,13.98,Mobile App,Credit Card,Delivered,North
ORD000512,CUST01481,2025-09-10,PROD0052,6,0.1,8.03,Mobile App,Net Banking,Delivered,West
ORD000513,CUST00370,2025-11-29,PROD0042,4,0.25,5.5,Online,Net Banking,Delivered,South
ORD000514,CUST01571,2025-11-01,PROD0005,3,0.1,8.76,In-Store,Credit Card,Delivered,South
ORD000515,CUST00671,2025-12-05,PROD0069,3,0.2,9.31,In-Store,UPI,Delivered,North
ORD000516,CUST00569,2026-01-13,PROD0022,4,0.2,,In-Store,COD,Delivered,South
ORD000517,CUST01907,2025-10-22,PROD0029,5,0.1,9.24,Online,UPI,Delivered,South
ORD000518,CUST00804,2026-03-26,PROD0024,1,0.0,11.61,Mobile App,Net Banking,Delivered,West
ORD000519,CUST00055,2025-09-19,PROD0039,3,0.0,18.07,Online,COD,Delivered,South
ORD000520,CUST00430,2025-08-31,PROD0061,2,0.2,16.42,Online,COD,Delivered,South
ORD000521,CUST01025,2025-12-29,PROD0006,2,0.05,17.72,In-Store,Net Banking,Cancelled,East
ORD000522,CUST00491,2025-07-04,PROD0083,1,0.0,0.21,Online,Debit Card,Delivered,South
ORD000523,CUST00045,2026-03-08,PROD0024,1,0.0,5.44,Mobile App,Net Banking,Delivered,West
ORD000524,CUST01387,2025-08-20,PROD0036,2,0.2,16.54,Mobile App,COD,Delivered,East
ORD000525,CUST00586,2025-12-29,PROD0102,-1,0.0,12.1,In-Store,Wallet,Cancelled,South
ORD000526,CUST01602,2025-09-08,PROD0069,1,0.25,0.13,Online,UPI,Delivered,East
ORD000527,CUST01936,2026-02-11,PROD0097,2,0.0,20.11,In-Store,Debit Card,Delivered,North
ORD000528,CUST00697,2025-08-11,PROD0008,4,0.2,19.32,In-Store,Debit Card,Delivered,West
ORD000529,CUST01328,2025-08-04,PROD0042,5,0.0,13.71,In-Store,Net Banking,Delivered,North
ORD000530,CUST00801,2026-07-05,PROD0062,2,0.0,1.66,Mobile App,Net Banking,Delivered,West
ORD000531,CUST00278,2025-07-13,PROD0020,4,0.05,19.16,Online,Wallet,Delivered,East
